 			recordClassName	targetType	name	displayName	shortDisplayName	description	geneOrTranscript	displayOrder	scope	scope	scope
GeneRecordClasses.GeneRecordClass.CoverageJbrowseUrl	http://edamontology.org/topic_3308	Transcriptomics	GeneRecordClasses.GeneRecordClass	attribute	CoverageJbrowseUrl				gene			record-internal	
GeneRecordClasses.GeneRecordClass.CoverageJbrowseIntUrl	http://edamontology.org/topic_3308	Transcriptomics	GeneRecordClasses.GeneRecordClass	attribute	CoverageJbrowseIntUrl				gene			record-internal	
GeneRecordClasses.GeneRecordClass.GeneModelGbrowseUrl	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	GeneModelGbrowseUrl				gene			record	
GeneRecordClasses.GeneRecordClass.GeneApolloGbrowseUrl	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	GeneModelApolloUrl				gene			record	
GeneRecordClasses.GeneRecordClass.BlatAlignmentsGbrowseUrl	http://edamontology.org/topic_0080	Sequence Analysis	GeneRecordClasses.GeneRecordClass	attribute	BlatAlignmentsGbrowseUrl				gene			record	
GeneRecordClasses.GeneRecordClass.SyntenyGbrowseUrl	http://edamontology.org/topic_3299	orthologs and synteny	GeneRecordClasses.GeneRecordClass	attribute	SyntenyGbrowseUrl				gene			record	
GeneRecordClasses.GeneRecordClass.SnpsGbrowseUrl	http://edamontology.org/topic_2885	DNAPolymorhph	GeneRecordClasses.GeneRecordClass	attribute	SnpsGbrowseUrl				gene	1		record	
GeneRecordClasses.GeneRecordClass.protein_expression_gtracks	http://www.w3.org/2002/07/owl#Thing	thing	GeneRecordClasses.GeneRecordClass	attribute	protein_expression_gtracks				gene			record-internal	
GeneRecordClasses.GeneRecordClass.ProteomicsPbrowseUrl	http://www.w3.org/2002/07/owl#Thing	thing	GeneRecordClasses.GeneRecordClass	attribute	ProteomicsPbrowseUrl				gene			record-internal	
GeneRecordClasses.GeneRecordClass.FeaturesPbrowseUrl	http://www.w3.org/2002/07/owl#Thing	thing	GeneRecordClasses.GeneRecordClass	attribute	FeaturesPbrowseUrl				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.genus_species	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	genus_species				gene			record-internal	
GeneRecordClasses.GeneRecordClass.genus_species	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	genus_species				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.gene_context_start	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_context_start				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.gene_context_end	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_context_end				gene			record-internal	
GeneRecordClasses.GeneRecordClass.context_start	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	context_start				gene			record-internal	
GeneRecordClasses.GeneRecordClass.context_end	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	context_end				gene			record-internal	
GeneRecordClasses.GeneRecordClass.start_min	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	start_min				gene			record-internal	
GeneRecordClasses.GeneRecordClass.end_max	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	end_max				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.gene_start_min	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_start_min				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.gene_end_max	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_end_max				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.protein_gtracks	http://edamontology.org/topic_0160	Sequence sites, features and motifs	TranscriptRecordClasses.TranscriptRecordClass	attribute	protein_gtracks				transcript			record	
TranscriptRecordClasses.TranscriptRecordClass.JBrowse	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	JBrowse				gene		results	record	
TranscriptRecordClasses.TranscriptRecordClass.source_id	http://edamontology.org/topic_3345	Data identity and mapping	TranscriptRecordClasses.TranscriptRecordClass	attribute	source_id				gene		record		
GeneRecordClasses.GeneRecordClass.source_id	http://edamontology.org/topic_0219	annot and cur	GeneRecordClasses.GeneRecordClass	attribute	source_id				gene		record-internal		download
GeneRecordClasses.GeneRecordClass.sequence_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	GeneRecordClasses.GeneRecordClass	attribute	sequence_id				gene		results	record-internal	download
TranscriptRecordClasses.TranscriptRecordClass.sequence_id	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	TranscriptRecordClasses.TranscriptRecordClass	attribute	sequence_id				gene		results		download
GeneRecordClasses.GeneRecordClass.chromosome	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	GeneRecordClasses.GeneRecordClass	attribute	chromosome				gene		results	record-internal	download
TranscriptRecordClasses.TranscriptRecordClass.chromosome	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	TranscriptRecordClasses.TranscriptRecordClass	attribute	chromosome				gene		results		download
TranscriptRecordClasses.TranscriptRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	TranscriptRecordClasses.TranscriptRecordClass	attribute	organism				gene		results		download
GeneRecordClasses.GeneRecordClass.organism	http://edamontology.org/topic_0637	Taxonomy	GeneRecordClasses.GeneRecordClass	attribute	organism				gene		results		
GeneRecordClasses.GeneRecordClass.Taxonomy	http://edamontology.org/topic_0637	Taxonomy	GeneRecordClasses.GeneRecordClass	table	Taxonomy				gene			record	
GeneRecordClasses.GeneRecordClass.ds_annotation_version	http://edamontology.org/topic_0219	annotation	GeneRecordClasses.GeneRecordClass	attribute	ds_annotation_version							record	
GeneRecordClasses.GeneRecordClass.attribution_partial	http://edamontology.org/topic_3068	Literature and Reference	GeneRecordClasses.GeneRecordClass	attribute	attribution_partial							record-internal	
GeneRecordClasses.GeneRecordClass.dataset_id	http://edamontology.org/topic_3068	Literature and Reference	GeneRecordClasses.GeneRecordClass	attribute	dataset_id							record-internal	
GeneRecordClasses.GeneRecordClass.attribution	http://edamontology.org/topic_3068	Literature and Reference	GeneRecordClasses.GeneRecordClass	attribute	attribution							record-internal	
													
TranscriptRecordClasses.TranscriptRecordClass.gene_source_id	http://edamontology.org/topic_0219	annot and cur	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_source_id				gene		record		download
TranscriptRecordClasses.TranscriptRecordClass.gene_product	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_product				gene		results	record	download
GeneRecordClasses.GeneRecordClass.product	http://edamontology.org/topic_0219	Curation and Annotation	GeneRecordClasses.GeneRecordClass	attribute	product				gene		results		download
TranscriptRecordClasses.TranscriptRecordClass.gene_type	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_type				gene		results	record	download
GeneRecordClasses.GeneRecordClass.gene_type	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	gene_type				gene			record-internal	download
GeneRecordClasses.GeneRecordClass.type_with_pseudo	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	type_with_pseudo				gene		results	record-internal	download
TranscriptRecordClasses.TranscriptRecordClass.location_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	TranscriptRecordClasses.TranscriptRecordClass	attribute	location_text				transcript		results		download
TranscriptRecordClasses.TranscriptRecordClass.gene_location_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_location_text				gene		results		download
GeneRecordClasses.GeneRecordClass.location_text	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	GeneRecordClasses.GeneRecordClass	attribute	location_text				gene			record-internal	
GeneRecordClasses.GeneRecordClass.strand_plus_minus	GenomicSequenceLocationCategory	GenomicSequenceLocationCategory	GeneRecordClasses.GeneRecordClass	attribute	strand_plus_minus				gene			record-internal	
GeneRecordClasses.GeneRecordClass.genome_status	http://www.w3.org/2002/07/owl#Thing	GeneSummary	GeneRecordClasses.GeneRecordClass	attribute	genome_status				gene			record-internal	
GeneRecordClasses.GeneRecordClass.data_release_policy	http://www.w3.org/2002/07/owl#Thing	GeneSummary	GeneRecordClasses.GeneRecordClass	attribute	data_release_policy				gene			record-internal	
GeneRecordClasses.GeneRecordClass.special_link	http://www.w3.org/2002/07/owl#Thing	GeneSummary	GeneRecordClasses.GeneRecordClass	attribute	special_link				gene			record-internal	
GeneRecordClasses.GeneRecordClass.user_comment_link_url	http://www.w3.org/2002/07/owl#Thing	GeneSummary	GeneRecordClasses.GeneRecordClass	attribute	user_comment_link_url				gene			record-internal	
GeneRecordClasses.GeneRecordClass.organism_full	http://www.w3.org/2002/07/owl#Thing	MetaTableKey	GeneRecordClasses.GeneRecordClass	attribute	organism_full				gene			record-internal	download
GeneRecordClasses.GeneRecordClass.organism_text	http://edamontology.org/topic_0637	Taxonomy	GeneRecordClasses.GeneRecordClass	attribute	organism_text				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.gene_name	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_name				gene		results	record	download
TranscriptRecordClasses.TranscriptRecordClass.gene_exon_count	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_exon_count				gene		results	record	download
GeneRecordClasses.GeneRecordClass.name	http://edamontology.org/topic_0219	Curation and Annotation	GeneRecordClasses.GeneRecordClass	attribute	name				gene		results	record	download
GeneRecordClasses.GeneRecordClass.exon_count	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	exon_count				gene		results	record	download
GeneRecordClasses.GeneRecordClass.apolloHelp	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	apolloHelp				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.is_pseudo	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	is_pseudo				transcript		results	record	download
GeneRecordClasses.GeneRecordClass.is_pseudo	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	is_pseudo				gene		results	record-internal	download
TranscriptRecordClasses.TranscriptRecordClass.gene_transcript_count	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_transcript_count				gene		results	record	download
GeneRecordClasses.GeneRecordClass.transcript_count	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	transcript_count				gene		results	record	
GeneRecordClasses.GeneRecordClass.gene_gff_link	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	gene_gff_link				gene		record		
GeneRecordClasses.GeneRecordClass.representative_transcript	http://edamontology.org/topic_0114	Gene Structure	GeneRecordClasses.GeneRecordClass	attribute	representative_transcript				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.representative_transcript	http://edamontology.org/topic_0114	Gene Structure	TranscriptRecordClasses.TranscriptRecordClass	attribute	representative_transcript				gene			record-internal	
TranscriptRecordClasses.TranscriptRecordClass.is_deprecated	http://edamontology.org/topic_0219	Curation and Annotation	TranscriptRecordClasses.TranscriptRecordClass	attribute	is_deprecated				gene			results	download
GeneRecordClasses.GeneRecordClass.is_deprecated	http://edamontology.org/topic_0219	Curation and Annotation	GeneRecordClasses.GeneRecordClass	attribute	is_deprecated				gene				download
TranscriptRecordClasses.TranscriptRecordClass.gene_ortholog_number	http://edamontology.org/topic_3299	Evolutionary Biology	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_ortholog_number				gene		results		download
TranscriptRecordClasses.TranscriptRecordClass.gene_paralog_number	http://edamontology.org/topic_3299	Evolutionary Biology	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_paralog_number				gene		results		download
TranscriptRecordClasses.TranscriptRecordClass.gene_orthomcl_name	http://edamontology.org/topic_3299	Evolutionary Biology	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_orthomcl_name				gene				download
TranscriptRecordClasses.TranscriptRecordClass.orthomcl_link	http://edamontology.org/topic_3299	Evolutionary Biology	TranscriptRecordClasses.TranscriptRecordClass	attribute	orthomcl_link				gene		results		
GeneRecordClasses.GeneRecordClass.ec_number_warning	http://edamontology.org/topic_3299	Evolutionary Biology	GeneRecordClasses.GeneRecordClass	attribute	ec_number_warning				gene		record-internal		
GeneRecordClasses.GeneRecordClass.ec_num_warn	http://edamontology.org/topic_3299	Evolutionary Biology	GeneRecordClasses.GeneRecordClass	attribute	ec_num_warn				gene		record-internal		
GeneRecordClasses.GeneRecordClass.ec_inferred_description	http://edamontology.org/topic_3299	Evolutionary Biology	GeneRecordClasses.GeneRecordClass	attribute	ec_inferred_description				gene		record-internal		
GeneRecordClasses.GeneRecordClass.alphafold_table_help	http://edamontology.org/topic_0081	Structure Analysis	GeneRecordClasses.GeneRecordClass	attribute	alphafold_table_help				gene		record-internal		
GeneRecordClasses.GeneRecordClass.LOPITGraphSVG	http://edamontology.org/topic_2269	TAGM-MCMC	GeneRecordClasses.GeneRecordClass	attribute	LOPITGraphSVG				gene	2	record		
TranscriptRecordClasses.TranscriptRecordClass.gene_total_hts_snps	http://edamontology.org/topic_2885	DNA Polymorphism	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_total_hts_snps				gene	7	results	record	download
TranscriptRecordClasses.TranscriptRecordClass.gene_hts_nonsynonymous_snps	http://edamontology.org/topic_2885	DNA Polymorphism	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_hts_nonsynonymous_snps				gene	4	results	record	download
TranscriptRecordClasses.TranscriptRecordClass.gene_hts_synonymous_snps	http://edamontology.org/topic_2885	DNA Polymorphism	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_hts_synonymous_snps				gene	6	results	record	download
TranscriptRecordClasses.TranscriptRecordClass.gene_hts_noncoding_snps	http://edamontology.org/topic_2885	DNA Polymorphism	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_hts_noncoding_snps				gene	2	results	record	download
TranscriptRecordClasses.TranscriptRecordClass.gene_hts_stop_codon_snps	http://edamontology.org/topic_2885	DNA Polymorphism	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_hts_stop_codon_snps				gene	5	results	record	download
TranscriptRecordClasses.TranscriptRecordClass.gene_hts_nonsyn_syn_ratio	http://edamontology.org/topic_2885	DNA Polymorphism	TranscriptRecordClasses.TranscriptRecordClass	attribute	gene_hts_nonsyn_syn_ratio				gene	3	results	record	download
TranscriptRecordClasses.TranscriptRecordClass.uniprot_ids	http://edamontology.org/topic_3345	Data identity and mapping	TranscriptRecordClasses.TranscriptRecordClass	attribute	uniprot_ids				transcript				download
													
GeneRecordClasses.GeneRecordClass.ortholog_overview	http://edamontology.org/topic_3299	Evolutionary Biology	GeneRecordClasses.GeneRecordClass	attribute	ortholog_overview				gene			record	download
GeneRecordClasses.GeneRecordClass.ortholog_number	http://edamontology.org/topic_3299	Evolutionary Biology	GeneRecordClasses.GeneRecordClass	attribute	ortholog_number				gene		results		download
GeneRecordClasses.GeneRecordClass.paralog_number	http://edamontology.org/topic_3299	Evolutionary Biology	GeneRecordClasses.GeneRecordClass	attribute	paralog_number				gene		results		download
